pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_insol,st_teff,pl_eqt,pl_tranmid,st_rad,st_mass
Kepler-116 b,5.96871746900,0.0684000000,2.78000000,465.2300,6484.00,1184.00,2454970.15955700,1.173000,1.195000
Kepler-116 b,5.96871746900,0.0684000000,2.78000000,465.2300,6484.00,1184.00,2454970.15955700,1.173000,1.195000
Kepler-116 b,5.96871746900,0.0684000000,2.78000000,465.2300,6484.00,1184.00,2454970.15955700,1.173000,1.195000
Kepler-116 c,13.07148900000,0.1153000000,1.85000000,163.7300,6484.00,912.00,2454977.43984000,1.173000,1.195000
Kepler-116 c,13.07148900000,0.1153000000,1.85000000,163.7300,6484.00,912.00,2454977.43984000,1.173000,1.195000
Kepler-116 c,13.07148900000,0.1153000000,1.85000000,163.7300,6484.00,912.00,2454977.43984000,1.173000,1.195000
Kepler-1597 b,2.94654179000,0.0427000000,0.91000000,1193.7700,6484.00,1499.00,2454965.41542000,1.173000,1.195000
Kepler-1597 b,2.94654179000,0.0427000000,0.91000000,1193.7700,6484.00,1499.00,2454965.41542000,1.173000,1.195000
Kepler-1597 b,2.94654179000,0.0427000000,0.91000000,1193.7700,6484.00,1499.00,2454965.41542000,1.173000,1.195000
Kepler-1677 b,22.06406230000,0.1634000000,2.31000000,65.5700,6215.00,726.00,2454981.91718000,1.145000,1.195000
Kepler-1677 b,22.06406230000,0.1634000000,2.31000000,65.5700,6215.00,726.00,2454981.91718000,1.145000,1.195000
Kepler-1677 b,22.06406230000,0.1634000000,2.31000000,65.5700,6215.00,726.00,2454981.91718000,1.145000,1.195000
Kepler-182 b,9.82578435000,0.0953000000,2.73000000,192.7500,6215.00,950.00,2454964.42476000,1.145000,1.195000
Kepler-182 b,9.82578435000,0.0953000000,2.73000000,192.7500,6215.00,950.00,2454964.42476000,1.145000,1.195000
Kepler-182 b,9.82578435000,0.0953000000,2.73000000,192.7500,6215.00,950.00,2454964.42476000,1.145000,1.195000
Kepler-182 c,20.68422311000,0.1565000000,3.69000000,71.4800,6215.00,742.00,2455003.19097000,1.145000,1.195000
Kepler-182 c,20.68422311000,0.1565000000,3.69000000,71.4800,6215.00,742.00,2455003.19097000,1.145000,1.195000
Kepler-182 c,20.68422311000,0.1565000000,3.69000000,71.4800,6215.00,742.00,2455003.19097000,1.145000,1.195000
Kepler-1916 b,31.25483470000,0.2061000000,2.43000000,41.2100,6215.00,646.00,2454988.02900000,1.145000,1.195000
Kepler-1916 b,31.25483470000,0.2061000000,2.43000000,41.2100,6215.00,646.00,2454988.02900000,1.145000,1.195000
Kepler-1916 b,31.25483470000,0.2061000000,2.43000000,41.2100,6215.00,646.00,2454988.02900000,1.145000,1.195000
Kepler-364 b,25.74575290000,0.1812000000,1.45000000,66.2900,6484.00,728.00,2454968.95027000,1.173000,1.195000
Kepler-364 b,25.74575290000,0.1812000000,1.45000000,66.2900,6484.00,728.00,2454968.95027000,1.173000,1.195000
Kepler-364 b,25.74575290000,0.1812000000,1.45000000,66.2900,6484.00,728.00,2454968.95027000,1.173000,1.195000
Kepler-364 c,59.98105860000,0.3185000000,1.99000000,21.4600,6484.00,549.00,2455009.14629000,1.173000,1.195000
Kepler-364 c,59.98105860000,0.3185000000,1.99000000,21.4600,6484.00,549.00,2455009.14629000,1.173000,1.195000
Kepler-364 c,59.98105860000,0.3185000000,1.99000000,21.4600,6484.00,549.00,2455009.14629000,1.173000,1.195000
Kepler-794 b,11.13127159000,0.1036000000,2.06000000,194.3100,5800.00,952.00,2454967.36341000,1.435000,1.195000
Kepler-1501 b,14.55645330000,0.1240000000,1.38000000,139.5200,6425.00,876.00,2454974.04324000,1.186000,1.196000
Kepler-1501 b,14.55645330000,0.1240000000,1.38000000,139.5200,6425.00,876.00,2454974.04324000,1.186000,1.196000
Kepler-1501 b,14.55645330000,0.1240000000,1.38000000,139.5200,6425.00,876.00,2454974.04324000,1.186000,1.196000
Kepler-1514 b,217.83184000000,0.7530000000,12.41957200,3.2300,6145.00,387.90,2455071.81411000,1.289000,1.196000
Kepler-1514 c,10.51418100000,0.0997000000,1.17582410,193.0000,6145.00,1066.00,2454957.05460000,1.289000,1.196000
Kepler-839 b,37.81452520000,0.2341000000,3.04000000,36.2500,5988.00,626.00,2454967.66424000,1.314000,1.196000
Kepler-1213 b,5.34979100000,0.0635000000,1.29000000,422.7900,6074.00,1156.00,2454966.88360000,1.183000,1.197000
Kepler-129 b,15.79193725000,0.1305000000,2.30000000,156.8600,5770.00,903.00,2455009.82053000,1.641000,1.197000
Kepler-129 b,15.79193725000,0.1305000000,2.30000000,156.8600,5770.00,903.00,2455009.82053000,1.641000,1.197000
Kepler-129 b,15.79193725000,0.1305000000,2.30000000,156.8600,5770.00,903.00,2455009.82053000,1.641000,1.197000
Kepler-129 c,82.20001050000,0.3919000000,2.40000000,17.3900,5770.00,521.00,2455041.79708000,1.641000,1.197000
Kepler-129 c,82.20001050000,0.3919000000,2.40000000,17.3900,5770.00,521.00,2455041.79708000,1.641000,1.197000
Kepler-129 c,82.20001050000,0.3919000000,2.40000000,17.3900,5770.00,521.00,2455041.79708000,1.641000,1.197000
Kepler-911 b,20.31047472000,0.1549000000,2.41000000,177.8100,6065.00,931.00,2454979.82534000,1.877000,1.197000
Kepler-348 b,7.05675289000,0.0766000000,1.33000000,358.8200,6395.00,1110.00,2454965.53495000,1.186000,1.198000
Kepler-348 b,7.05675289000,0.0766000000,1.33000000,358.8200,6395.00,1110.00,2454965.53495000,1.186000,1.198000
Kepler-348 b,7.05675289000,0.0766000000,1.33000000,358.8200,6395.00,1110.00,2454965.53495000,1.186000,1.198000
Kepler-348 c,17.26546440000,0.1390000000,1.07000000,108.9700,6395.00,824.00,2454968.35584000,1.186000,1.198000
Kepler-348 c,17.26546440000,0.1390000000,1.07000000,108.9700,6395.00,824.00,2454968.35584000,1.186000,1.198000
Kepler-348 c,17.26546440000,0.1390000000,1.07000000,108.9700,6395.00,824.00,2454968.35584000,1.186000,1.198000
Kepler-381 b,5.62904396000,0.0658000000,1.39000000,1459.4100,6197.00,1576.00,2454967.74679000,2.188000,1.198000
Kepler-381 c,13.39155154000,0.1173000000,1.58000000,459.2300,6197.00,1180.00,2454966.05499000,2.188000,1.198000
Kepler-381 d,8.25628570000,0.0850000000,1.49000000,874.5600,6197.00,1387.00,2454970.92670000,2.188000,1.198000
HAT-P-29 b,5.72339000000,0.0665000000,11.92637600,433.0000,6115.00,1271.00,2456170.54940000,1.237000,1.199000
Kepler-1562 b,64.27377520000,0.3337000000,4.72000000,25.0000,6362.00,570.00,2455019.71003000,1.378000,1.199000
Kepler-1562 b,64.27377520000,0.3337000000,4.72000000,25.0000,6362.00,570.00,2455019.71003000,1.378000,1.199000
Kepler-1562 b,64.27377520000,0.3337000000,4.72000000,25.0000,6362.00,570.00,2455019.71003000,1.378000,1.199000
Kepler-824 b,4.51436633000,0.0568000000,1.88000000,607.7300,6235.00,1266.00,2454967.02904000,1.204000,1.199000
Kepler-824 b,4.51436633000,0.0568000000,1.88000000,607.7300,6235.00,1266.00,2454967.02904000,1.204000,1.199000
Kepler-824 b,4.51436633000,0.0568000000,1.88000000,607.7300,6235.00,1266.00,2454967.02904000,1.204000,1.199000
TOI-3688 A b,3.24607500000,0.0456000000,13.08088048,924.3000,5950.00,1534.00,2459108.05070000,1.302000,1.199000
Kepler-342 b,15.17026179000,0.1275000000,1.82000000,134.2900,6475.00,868.00,2454965.66480000,1.178000,1.200000
Kepler-342 b,15.17026179000,0.1275000000,1.82000000,134.2900,6475.00,868.00,2454965.66480000,1.178000,1.200000
Kepler-342 b,15.17026179000,0.1275000000,1.82000000,134.2900,6475.00,868.00,2454965.66480000,1.178000,1.200000
Kepler-342 c,26.23484780000,0.1837000000,1.59000000,64.6900,6475.00,723.00,2454974.99058000,1.178000,1.200000
Kepler-342 c,26.23484780000,0.1837000000,1.59000000,64.6900,6475.00,723.00,2454974.99058000,1.178000,1.200000
Kepler-342 c,26.23484780000,0.1837000000,1.59000000,64.6900,6475.00,723.00,2454974.99058000,1.178000,1.200000
Kepler-342 d,39.45715220000,0.2412000000,2.32000000,37.5200,6475.00,631.00,2454969.48487000,1.178000,1.200000
Kepler-342 d,39.45715220000,0.2412000000,2.32000000,37.5200,6475.00,631.00,2454969.48487000,1.178000,1.200000
Kepler-342 d,39.45715220000,0.2412000000,2.32000000,37.5200,6475.00,631.00,2454969.48487000,1.178000,1.200000
Kepler-342 e,1.64422461300,0.0290000000,0.83000000,2595.7400,6475.00,1820.00,2454964.75113000,1.178000,1.200000
Kepler-342 e,1.64422461300,0.0290000000,0.83000000,2595.7400,6475.00,1820.00,2454964.75113000,1.178000,1.200000
Kepler-342 e,1.64422461300,0.0290000000,0.83000000,2595.7400,6475.00,1820.00,2454964.75113000,1.178000,1.200000
KELT-4 A b,2.98959320000,0.0431700000,19.04409100,1840.0000,6206.00,1823.00,2456190.30201000,1.603000,1.201000
Kepler-1586 b,15.60492120000,0.1300000000,1.95000000,357.2500,6245.00,1109.00,2454964.99380000,2.106000,1.201000
Kepler-1586 b,15.60492120000,0.1300000000,1.95000000,357.2500,6245.00,1109.00,2454964.99380000,2.106000,1.201000
Kepler-1586 b,15.60492120000,0.1300000000,1.95000000,357.2500,6245.00,1109.00,2454964.99380000,2.106000,1.201000
Kepler-464 b,7.25696522400,0.0778000000,3.38000000,439.1800,5862.00,1167.00,2454967.02329300,1.586000,1.201000
Kepler-464 b,7.25696522400,0.0778000000,3.38000000,439.1800,5862.00,1167.00,2454967.02329300,1.586000,1.201000
Kepler-464 b,7.25696522400,0.0778000000,3.38000000,439.1800,5862.00,1167.00,2454967.02329300,1.586000,1.201000
TOI-954 b,3.68497290000,0.0496300000,9.55006800,1393.0000,5710.00,1526.00,2458411.90651000,1.892000,1.201000
Kepler-1250 b,2.60754383400,0.0394000000,2.19000000,1027.7300,6173.00,1444.00,2454964.83537000,1.108000,1.202000
Kepler-1250 b,2.60754383400,0.0394000000,2.19000000,1027.7300,6173.00,1444.00,2454964.83537000,1.108000,1.202000
Kepler-1250 b,2.60754383400,0.0394000000,2.19000000,1027.7300,6173.00,1444.00,2454964.83537000,1.108000,1.202000
Kepler-1626 b,4.13960513000,0.0537000000,1.24000000,789.4800,6535.00,1352.00,2454967.04705000,1.181000,1.202000
Kepler-1768 b,15.13591895000,0.1274000000,2.54000000,179.1900,6047.00,933.00,2454979.58265000,1.559000,1.202000
Kepler-1768 b,15.13591895000,0.1274000000,2.54000000,179.1900,6047.00,933.00,2454979.58265000,1.559000,1.202000
Kepler-1768 b,15.13591895000,0.1274000000,2.54000000,179.1900,6047.00,933.00,2454979.58265000,1.559000,1.202000
Kepler-312 b,1.77244975000,0.0305000000,0.98000000,1715.0300,6173.00,1641.00,2454965.08800000,1.108000,1.202000
Kepler-312 b,1.77244975000,0.0305000000,0.98000000,1715.0300,6173.00,1641.00,2454965.08800000,1.108000,1.202000
Kepler-312 b,1.77244975000,0.0305000000,0.98000000,1715.0300,6173.00,1641.00,2454965.08800000,1.108000,1.202000
Kepler-312 c,19.74732846000,0.1521000000,2.43000000,68.9600,6173.00,735.00,2454980.10643000,1.108000,1.202000
Kepler-312 c,19.74732846000,0.1521000000,2.43000000,68.9600,6173.00,735.00,2454980.10643000,1.108000,1.202000
Kepler-312 c,19.74732846000,0.1521000000,2.43000000,68.9600,6173.00,735.00,2454980.10643000,1.108000,1.202000
Kepler-535 b,4.90332155100,0.0601000000,2.05000000,441.7000,6173.00,1169.00,2455005.90071300,1.108000,1.202000
Kepler-535 b,4.90332155100,0.0601000000,2.05000000,441.7000,6173.00,1169.00,2455005.90071300,1.108000,1.202000
Kepler-535 b,4.90332155100,0.0601000000,2.05000000,441.7000,6173.00,1169.00,2455005.90071300,1.108000,1.202000
Kepler-1515 b,214.31141640000,0.7455000000,9.33000000,5.4900,6517.00,390.00,2455169.33132900,1.375000,1.203000
Kepler-1515 b,214.31141640000,0.7455000000,9.33000000,5.4900,6517.00,390.00,2455169.33132900,1.375000,1.203000
Kepler-1515 b,214.31141640000,0.7455000000,9.33000000,5.4900,6517.00,390.00,2455169.33132900,1.375000,1.203000
Kepler-750 b,9.42889884000,0.0930000000,4.39000000,432.9000,5897.00,1163.00,2454973.10460000,1.860000,1.204000
Kepler-750 c,4.08897299000,0.0533000000,2.36000000,1317.9600,5897.00,1537.00,2454968.76402000,1.860000,1.204000
TOI-1052 b,9.13970300000,0.0910300000,2.87000000,246.0000,6146.00,1135.00,2458332.94420000,1.264000,1.204000
Kepler-117 b,18.79590048000,0.1473000000,6.04000000,100.9100,6466.00,808.00,2454978.82234000,1.183000,1.205000
Kepler-117 b,18.79590048000,0.1473000000,6.04000000,100.9100,6466.00,808.00,2454978.82234000,1.183000,1.205000
Kepler-117 b,18.79590048000,0.1473000000,6.04000000,100.9100,6466.00,808.00,2454978.82234000,1.183000,1.205000
Kepler-117 c,50.79034619000,0.2858000000,9.16000000,26.8000,6466.00,580.00,2454968.63247000,1.183000,1.205000
Kepler-117 c,50.79034619000,0.2858000000,9.16000000,26.8000,6466.00,580.00,2454968.63247000,1.183000,1.205000
Kepler-117 c,50.79034619000,0.2858000000,9.16000000,26.8000,6466.00,580.00,2454968.63247000,1.183000,1.205000
Kepler-1209 b,25.36911600000,0.1801000000,1.48000000,85.4800,6344.00,775.00,2454976.68738000,1.383000,1.205000
Kepler-1209 b,25.36911600000,0.1801000000,1.48000000,85.4800,6344.00,775.00,2454976.68738000,1.383000,1.205000
Kepler-1209 b,25.36911600000,0.1801000000,1.48000000,85.4800,6344.00,775.00,2454976.68738000,1.383000,1.205000
Kepler-430 b,35.96826920000,0.2269000000,2.95000000,48.6800,5883.00,674.00,2454971.66885000,1.529000,1.205000
Kepler-430 c,110.97826600000,0.4808000000,1.86000000,10.8400,5883.00,463.00,2454980.02260000,1.529000,1.205000
Kepler-584 b,35.18103040000,0.2237000000,4.02000000,43.7500,6466.00,656.00,2455003.09976000,1.183000,1.205000
Kepler-584 b,35.18103040000,0.2237000000,4.02000000,43.7500,6466.00,656.00,2455003.09976000,1.183000,1.205000
Kepler-584 b,35.18103040000,0.2237000000,4.02000000,43.7500,6466.00,656.00,2455003.09976000,1.183000,1.205000
Kepler-1002 b,4.33642933100,0.0553000000,1.63000000,981.6800,6099.00,1428.00,2454966.85599000,1.557000,1.206000
Kepler-1002 b,4.33642933100,0.0553000000,1.63000000,981.6800,6099.00,1428.00,2454966.85599000,1.557000,1.206000
Kepler-1002 b,4.33642933100,0.0553000000,1.63000000,981.6800,6099.00,1428.00,2454966.85599000,1.557000,1.206000
Kepler-1239 b,5.19103699000,0.0625000000,1.92000000,462.9100,6321.00,1183.00,2454968.21628000,1.125000,1.207000
Kepler-92 b,13.74882630000,0.1194000000,3.58000000,216.3100,5871.00,978.00,2455012.27929400,1.703000,1.207000
Kepler-92 b,13.74882630000,0.1194000000,3.58000000,216.3100,5871.00,978.00,2455012.27929400,1.703000,1.207000
Kepler-92 b,13.74882630000,0.1194000000,3.58000000,216.3100,5871.00,978.00,2455012.27929400,1.703000,1.207000
Kepler-92 c,26.72320599000,0.1860000000,2.37000000,89.1400,5871.00,784.00,2454980.93605000,1.703000,1.207000
Kepler-92 c,26.72320599000,0.1860000000,2.37000000,89.1400,5871.00,784.00,2454980.93605000,1.703000,1.207000
Kepler-92 c,26.72320599000,0.1860000000,2.37000000,89.1400,5871.00,784.00,2454980.93605000,1.703000,1.207000
Kepler-92 d,49.35688490000,0.2801000000,1.99000000,39.3100,5871.00,639.00,2454967.29145000,1.703000,1.207000
Kepler-92 d,49.35688490000,0.2801000000,1.99000000,39.3100,5871.00,639.00,2454967.29145000,1.703000,1.207000
Kepler-92 d,49.35688490000,0.2801000000,1.99000000,39.3100,5871.00,639.00,2454967.29145000,1.703000,1.207000
Kepler-410 A b,17.83367834000,0.1424000000,2.43000000,132.9400,6407.00,866.00,2455014.23394300,1.337000,1.208000
Kepler-923 b,6.93366476000,0.0759000000,1.28000000,291.4700,6194.00,1054.00,2454970.07236000,1.129000,1.208000
Kepler-923 b,6.93366476000,0.0759000000,1.28000000,291.4700,6194.00,1054.00,2454970.07236000,1.129000,1.208000
Kepler-923 b,6.93366476000,0.0759000000,1.28000000,291.4700,6194.00,1054.00,2454970.07236000,1.129000,1.208000
Kepler-1514 b,217.83184293000,0.7545000000,11.17000000,3.2900,6259.00,343.00,2455071.82003500,1.167000,1.210000
Kepler-1514 c,10.51421162000,0.1000000000,1.25000000,187.0600,6259.00,943.00,2454967.56738000,1.167000,1.210000
Kepler-43 b,3.02409254800,0.0436000000,12.10000000,1120.0600,6022.00,1475.00,2454965.41692140,1.345000,1.210000
Kepler-43 b,3.02409254800,0.0436000000,12.10000000,1120.0600,6022.00,1475.00,2454965.41692140,1.345000,1.210000
Kepler-43 b,3.02409254800,0.0436000000,12.10000000,1120.0600,6022.00,1475.00,2454965.41692140,1.345000,1.210000
TOI-2992 b,3.00781200000,0.0434000000,13.75341932,1484.0000,6000.00,1726.00,2459503.55851000,1.545000,1.210000
Kepler-103 b,15.96532870000,0.1322300000,3.48600000,149.9000,6009.00,973.00,2455677.65243000,1.492000,1.212000
Kepler-103 c,179.60978000000,0.6639000000,5.45000000,5.9500,6009.00,434.00,2455667.15973000,1.492000,1.212000
Kepler-1080 b,77.25507260000,0.3781000000,3.70000000,21.3700,6564.00,548.00,2454992.32399000,1.356000,1.212000
Kepler-1209 b,25.36908680000,0.1800000000,1.67000000,76.9000,6126.00,755.00,2454976.68699000,1.406000,1.212000
Kepler-335 b,6.56226483000,0.0732000000,3.07000000,654.6700,5878.00,1290.00,2454965.61123000,1.812000,1.212000
Kepler-335 c,67.84468900000,0.3473000000,2.65000000,29.0800,5878.00,592.00,2454982.50070000,1.812000,1.212000
Kepler-1072 b,1.56906650200,0.0282000000,1.40000000,2355.1000,6343.00,1777.00,2454966.04048000,1.137000,1.213000
Kepler-1072 b,1.56906650200,0.0282000000,1.40000000,2355.1000,6343.00,1777.00,2454966.04048000,1.137000,1.213000
Kepler-1072 b,1.56906650200,0.0282000000,1.40000000,2355.1000,6343.00,1777.00,2454966.04048000,1.137000,1.213000
Kepler-1239 b,5.19104016000,0.0626000000,2.07000000,477.9200,6343.00,1192.00,2454968.21466000,1.137000,1.213000
Kepler-1239 b,5.19104016000,0.0626000000,2.07000000,477.9200,6343.00,1192.00,2454968.21466000,1.137000,1.213000
Kepler-1239 b,5.19104016000,0.0626000000,2.07000000,477.9200,6343.00,1192.00,2454968.21466000,1.137000,1.213000
Kepler-1621 b,92.26371400000,0.4266000000,1.96000000,10.2900,6343.00,457.00,2454979.42400000,1.137000,1.213000
Kepler-1621 b,92.26371400000,0.4266000000,1.96000000,10.2900,6343.00,457.00,2454979.42400000,1.137000,1.213000
Kepler-1621 b,92.26371400000,0.4266000000,1.96000000,10.2900,6343.00,457.00,2454979.42400000,1.137000,1.213000
Kepler-1778 b,10.08746035000,0.0975000000,2.92000000,197.0100,6343.00,955.00,2454968.13499000,1.137000,1.213000
Kepler-1778 b,10.08746035000,0.0975000000,2.92000000,197.0100,6343.00,955.00,2454968.13499000,1.137000,1.213000
Kepler-1778 b,10.08746035000,0.0975000000,2.92000000,197.0100,6343.00,955.00,2454968.13499000,1.137000,1.213000
Kepler-193 b,11.38839971000,0.1058000000,2.44000000,167.3200,6343.00,917.00,2455007.55380000,1.137000,1.213000
Kepler-193 b,11.38839971000,0.1058000000,2.44000000,167.3200,6343.00,917.00,2455007.55380000,1.137000,1.213000
Kepler-193 b,11.38839971000,0.1058000000,2.44000000,167.3200,6343.00,917.00,2455007.55380000,1.137000,1.213000
Kepler-193 c,50.69844480000,0.2862000000,2.85000000,22.8600,6343.00,558.00,2454974.31697000,1.137000,1.213000
Kepler-193 c,50.69844480000,0.2862000000,2.85000000,22.8600,6343.00,558.00,2454974.31697000,1.137000,1.213000
Kepler-193 c,50.69844480000,0.2862000000,2.85000000,22.8600,6343.00,558.00,2454974.31697000,1.137000,1.213000
Kepler-1982 b,3.82315697000,0.0511000000,0.77000000,638.3800,6202.00,1282.00,2454966.06936000,1.122000,1.213000
Kepler-208 b,4.22865217000,0.0546000000,1.83000000,854.5900,5966.00,1379.00,2455003.74053000,1.499000,1.213000
Kepler-208 c,7.46662068000,0.0797000000,1.65000000,401.0800,5966.00,1141.00,2454965.77550000,1.499000,1.213000
Kepler-208 d,11.13179010000,0.1040000000,1.47000000,235.5500,5966.00,999.00,2454967.42272000,1.499000,1.213000
Kepler-208 e,16.25951967000,0.1339000000,1.72000000,142.1000,5966.00,880.00,2454977.53203000,1.499000,1.213000
Kepler-544 b,21.41616926000,0.1611000000,2.02000000,72.1600,6343.00,743.00,2455009.25123000,1.137000,1.213000
Kepler-544 b,21.41616926000,0.1611000000,2.02000000,72.1600,6343.00,743.00,2455009.25123000,1.137000,1.213000
Kepler-544 b,21.41616926000,0.1611000000,2.02000000,72.1600,6343.00,743.00,2455009.25123000,1.137000,1.213000
Kepler-655 b,46.40633580000,0.2698000000,2.48000000,25.7300,6343.00,574.00,2455025.99547000,1.137000,1.213000
Kepler-655 b,46.40633580000,0.2698000000,2.48000000,25.7300,6343.00,574.00,2455025.99547000,1.137000,1.213000
Kepler-655 b,46.40633580000,0.2698000000,2.48000000,25.7300,6343.00,574.00,2455025.99547000,1.137000,1.213000
Kepler-853 b,7.16892463000,0.0777000000,1.25000000,310.2200,6343.00,1070.00,2454968.67883000,1.137000,1.213000
Kepler-853 b,7.16892463000,0.0777000000,1.25000000,310.2200,6343.00,1070.00,2454968.67883000,1.137000,1.213000
Kepler-853 b,7.16892463000,0.0777000000,1.25000000,310.2200,6343.00,1070.00,2454968.67883000,1.137000,1.213000
Kepler-873 b,20.55338440000,0.1568000000,3.32000000,76.1800,6343.00,753.00,2454972.55817000,1.137000,1.213000
Kepler-873 b,20.55338440000,0.1568000000,3.32000000,76.1800,6343.00,753.00,2454972.55817000,1.137000,1.213000
Kepler-873 b,20.55338440000,0.1568000000,3.32000000,76.1800,6343.00,753.00,2454972.55817000,1.137000,1.213000
Kepler-885 b,18.11472949000,0.1441000000,2.41000000,131.8000,6453.00,864.00,2454980.49223000,1.328000,1.215000
Kepler-885 b,18.11472949000,0.1441000000,2.41000000,131.8000,6453.00,864.00,2454980.49223000,1.328000,1.215000
Kepler-885 b,18.11472949000,0.1441000000,2.41000000,131.8000,6453.00,864.00,2454980.49223000,1.328000,1.215000
TOI-2583 A b,4.52072650000,0.0571000000,14.45958510,750.9000,5936.00,1456.00,2459216.01039000,1.477000,1.215000
Kepler-1104 b,5.03728015000,0.0614000000,1.07000000,587.4700,6452.00,1256.00,2454967.10940000,1.195000,1.216000
Kepler-1104 b,5.03728015000,0.0614000000,1.07000000,587.4700,6452.00,1256.00,2454967.10940000,1.195000,1.216000
Kepler-1104 b,5.03728015000,0.0614000000,1.07000000,587.4700,6452.00,1256.00,2454967.10940000,1.195000,1.216000
Kepler-91 b,6.24667547000,0.0709000000,14.93000000,3095.8300,4604.00,1902.00,2454969.38688000,6.221000,1.218000
Kepler-1300 b,22.24200320000,0.1655000000,2.04000000,195.5400,5979.00,954.00,2454977.72364000,2.164000,1.219000
Kepler-434 b,12.87471242600,0.1150000000,11.26000000,173.5000,5963.00,926.00,2455003.02249900,1.424000,1.220000
Kepler-1551 b,24.49736980000,0.1766000000,2.56000000,61.5300,6362.00,714.00,2454966.92307000,1.144000,1.221000
Kepler-1551 b,24.49736980000,0.1766000000,2.56000000,61.5300,6362.00,714.00,2454966.92307000,1.144000,1.221000
Kepler-1551 b,24.49736980000,0.1766000000,2.56000000,61.5300,6362.00,714.00,2454966.92307000,1.144000,1.221000
Kepler-1691 b,3.84822130000,0.0514000000,1.74000000,726.2900,6362.00,1324.00,2454964.91875000,1.144000,1.221000
Kepler-1691 b,3.84822130000,0.0514000000,1.74000000,726.2900,6362.00,1324.00,2454964.91875000,1.144000,1.221000
Kepler-1691 b,3.84822130000,0.0514000000,1.74000000,726.2900,6362.00,1324.00,2454964.91875000,1.144000,1.221000
Kepler-791 b,14.55397590000,0.1248000000,2.41000000,123.2000,6362.00,850.00,2454967.11314000,1.144000,1.221000
Kepler-791 b,14.55397590000,0.1248000000,2.41000000,123.2000,6362.00,850.00,2454967.11314000,1.144000,1.221000
Kepler-791 b,14.55397590000,0.1248000000,2.41000000,123.2000,6362.00,850.00,2454967.11314000,1.144000,1.221000
Kepler-890 b,52.75878505000,0.2944000000,8.76000000,20.0800,6228.00,540.00,2454989.30635100,1.137000,1.221000
HATS-36 b,4.17523870000,0.0542500000,13.84311500,561.0000,6149.00,1356.00,2457360.39033000,1.155000,1.222000
Kepler-480 b,4.91958499700,0.0605000000,2.86000000,702.1300,6236.00,1312.00,2454967.60239600,1.378000,1.224000
Kepler-127 b,14.43594590000,0.1242000000,1.46000000,144.4500,6075.00,884.00,2454974.51253000,1.352000,1.225000
Kepler-127 c,29.39337161000,0.1995000000,2.50000000,55.9800,6075.00,698.00,2455042.06737000,1.352000,1.225000
Kepler-127 d,48.63038050000,0.2791000000,2.48000000,28.6000,6075.00,590.00,2455005.54736000,1.352000,1.225000
Kepler-521 b,22.20813214000,0.1655000000,3.71000000,184.6700,6652.00,940.00,2455039.35915000,1.699000,1.225000
Kepler-521 b,22.20813214000,0.1655000000,3.71000000,184.6700,6652.00,940.00,2455039.35915000,1.699000,1.225000
Kepler-521 b,22.20813214000,0.1655000000,3.71000000,184.6700,6652.00,940.00,2455039.35915000,1.699000,1.225000
Kepler-853 b,7.16893064000,0.0779000000,1.61000000,469.5600,6221.00,1187.00,2454968.67854000,1.458000,1.225000
Kepler-890 b,52.75875577000,0.2948000000,9.04000000,20.8500,6244.00,545.00,2454989.30675000,1.154000,1.225000
Kepler-890 b,52.75875577000,0.2948000000,9.04000000,20.8500,6244.00,545.00,2454989.30675000,1.154000,1.225000
Kepler-890 b,52.75875577000,0.2948000000,9.04000000,20.8500,6244.00,545.00,2454989.30675000,1.154000,1.225000
Kepler-1609 b,114.34219000000,0.4932000000,2.05000000,7.9300,6257.00,428.00,2455049.74120000,1.186000,1.226000
Kepler-1609 b,114.34219000000,0.4932000000,2.05000000,7.9300,6257.00,428.00,2455049.74120000,1.186000,1.226000
Kepler-1609 b,114.34219000000,0.4932000000,2.05000000,7.9300,6257.00,428.00,2455049.74120000,1.186000,1.226000
Kepler-312 b,1.77245106600,0.0307000000,1.02000000,1904.3400,6243.00,1685.00,2454965.08668000,1.149000,1.226000
Kepler-312 c,19.74733983000,0.1531000000,2.62000000,76.5700,6243.00,754.00,2454980.10553000,1.149000,1.226000
Kepler-1070 b,6.22161470000,0.0708000000,1.79000000,626.2100,6616.00,1276.00,2454964.99143000,1.353000,1.227000
Kepler-1070 b,6.22161470000,0.0708000000,1.79000000,626.2100,6616.00,1276.00,2454964.99143000,1.353000,1.227000
Kepler-1070 b,6.22161470000,0.0708000000,1.79000000,626.2100,6616.00,1276.00,2454964.99143000,1.353000,1.227000
Kepler-278 b,30.15560000000,0.2020000000,3.95500000,110.0000,4965.00,586.00,2455695.37270000,2.861000,1.227000
Kepler-278 c,51.11100000000,0.2870000000,3.26800000,54.3000,4965.00,492.00,2455700.41180000,2.861000,1.227000
Kepler-43 b,3.02409250500,0.0438000000,12.14000000,1162.5400,6063.00,1489.00,2454965.41685730,1.358000,1.227000
TOI-2886 b,1.60200105000,0.0287100000,18.64053490,2560.0000,6240.00,1978.00,2459311.01449000,1.241000,1.229000
Kepler-1080 b,77.25483960000,0.3799000000,4.02000000,23.5900,6549.00,562.00,2454992.32241000,1.438000,1.230000
Kepler-1080 b,77.25483960000,0.3799000000,4.02000000,23.5900,6549.00,562.00,2454992.32241000,1.438000,1.230000
